Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,списание средств,733.95,наличный,Витебск,МаксБанк-YLHC-487,10-11-2002,14:12:08,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4793.55,безналичный,Брест,МаксБанк-NOSL-311,03-07-2005,07:18:06,недостаточно средств,да,105.02
физ. лицо,получение средств,445.11,наличный,Гродно,МаксБанк-LJYI-526,23-03-2010,14:20:56,успешно,нет,0.0
физ. лицо,получение средств,3479.52,безналичный,Витебск,МаксБанк-TGHK-301,28-03-2014,16:08:12,успешно,нет,0.0
юр. лицо,получение средств,4712.97,наличный,Гродно,МаксБанк-LVUP-632,24-03-2000,07:27:11,успешно,нет,0.0
физ. лицо,получение средств,3559.8,наличный,Брест,МаксБанк-POUX-888,13-01-2000,14:12:23,успешно,нет,0.0
юр. лицо,получение средств,4416.82,безналичный,Брест,МаксБанк-KXWT-467,05-11-2012,19:20:01,успешно,нет,0.0
юр. лицо,получение средств,814.1,безналичный,Брест,МаксБанк-LXKB-843,17-12-2007,14:14:06,успешно,нет,0.0
юр. лицо,списание средств,3712.65,безналичный,Гродно,МаксБанк-VMPT-177,22-11-2006,04:58:01,неправильный ввод пин-кода,да,151.57
физ. лицо,получение средств,389.44,безналичный,Гродно,МаксБанк-LYKL-237,26-06-2019,01:59:01,успешно,нет,0.0
юр. лицо,получение средств,375.78,безналичный,Витебск,МаксБанк-LBTY-243,07-12-2002,21:54:05,успешно,нет,0.0
физ. лицо,списание средств,4739.58,наличный,Гомель,МаксБанк-WOYK-345,05-08-2002,19:54:42,успешно,да,384.12
физ. лицо,списание средств,2257.37,безналичный,Брест,МаксБанк-ZCOE-582,11-03-2008,21:10:51,успешно,нет,0.0
физ. лицо,получение средств,2007.92,наличный,Гомель,МаксБанк-BOLW-614,22-07-2014,04:38:13,успешно,нет,0.0
физ. лицо,списание средств,920.76,наличный,Витебск,МаксБанк-HBWU-103,11-11-2015,04:04:14,неправильный ввод пин-кода,да,17.29
юр. лицо,списание средств,4515.31,наличный,Минск,МаксБанк-JIGT-642,30-03-2024,16:32:40,недостаточно средств,да,319.12
юр. лицо,списание средств,140.79,безналичный,Могилев,МаксБанк-HCPW-663,25-08-2015,02:43:35,неправильный ввод пин-кода,да,12.39
физ. лицо,списание средств,3751.63,наличный,Брест,МаксБанк-USWH-385,27-07-2024,09:46:55,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2778.86,безналичный,Гомель,МаксБанк-KWZX-020,14-07-2007,06:36:50,успешно,нет,0.0
юр. лицо,списание средств,1988.77,безналичный,Витебск,МаксБанк-FYWA-396,11-03-2011,05:52:06,успешно,да,174.79
физ. лицо,получение средств,4898.54,безналичный,Витебск,МаксБанк-FQXG-671,05-04-2001,02:09:37,успешно,нет,0.0
юр. лицо,списание средств,3208.54,безналичный,Витебск,МаксБанк-QUJB-507,01-10-2007,13:20:26,успешно,нет,0.0
юр. лицо,списание средств,3904.31,безналичный,Гомель,МаксБанк-ASIJ-366,17-11-2010,02:35:35,недостаточно средств,да,308.93
юр. лицо,получение средств,534.04,безналичный,Могилев,МаксБанк-RXDH-610,04-10-2011,02:44:24,успешно,нет,0.0
юр. лицо,списание средств,4353.17,наличный,Гомель,МаксБанк-SJFT-685,12-12-2014,02:47:58,успешно,нет,0.0
физ. лицо,списание средств,4768.83,наличный,Витебск,МаксБанк-MMFE-246,20-02-2017,16:27:40,неправильный ввод пин-кода,да,86.93
физ. лицо,списание средств,3165.06,безналичный,Брест,МаксБанк-RLLB-674,20-10-2008,00:50:24,успешно,нет,0.0
физ. лицо,списание средств,1905.87,наличный,Витебск,МаксБанк-AEMS-930,06-02-2004,09:18:24,успешно,нет,0.0
юр. лицо,списание средств,3314.98,безналичный,Минск,МаксБанк-BNRJ-492,08-05-2001,00:22:35,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,937.94,наличный,Могилев,МаксБанк-HDQL-207,08-01-2015,00:02:17,успешно,нет,0.0
физ. лицо,получение средств,121.74,наличный,Гродно,МаксБанк-DMMY-889,19-08-2007,10:05:35,успешно,нет,0.0
юр. лицо,получение средств,4298.07,безналичный,Могилев,МаксБанк-SOYA-376,06-10-2018,12:40:37,успешно,нет,0.0
физ. лицо,списание средств,1045.27,наличный,Брест,МаксБанк-NTIX-804,19-04-2011,22:12:22,неправильный ввод пин-кода,да,57.66
юр. лицо,списание средств,596.92,наличный,Гродно,МаксБанк-ZEXE-059,02-11-2014,16:15:15,успешно,да,31.71
юр. лицо,списание средств,1137.96,безналичный,Брест,МаксБанк-PLYI-624,05-02-2012,21:09:11,успешно,да,76.27
юр. лицо,получение средств,2984.59,наличный,Гродно,МаксБанк-WQRM-294,15-10-2004,09:48:41,успешно,нет,0.0
юр. лицо,списание средств,1500.63,безналичный,Витебск,МаксБанк-QEMG-183,03-03-2001,04:16:16,недостаточно средств,да,63.88
физ. лицо,списание средств,4455.32,безналичный,Гомель,МаксБанк-PAKD-858,21-07-2018,16:44:31,успешно,нет,0.0
юр. лицо,списание средств,1915.49,безналичный,Могилев,МаксБанк-TWDU-054,07-03-2002,11:36:32,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4090.24,безналичный,Гомель,МаксБанк-WPXR-745,01-03-2018,07:40:18,недостаточно средств,нет,0.0
физ. лицо,списание средств,2031.72,безналичный,Витебск,МаксБанк-HLNQ-183,30-04-2023,20:20:10,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2713.77,безналичный,Минск,МаксБанк-BMFT-134,20-01-2012,02:26:25,успешно,нет,0.0
юр. лицо,получение средств,253.0,безналичный,Витебск,МаксБанк-HPEK-282,26-11-2019,16:21:40,успешно,нет,0.0
физ. лицо,списание средств,1668.54,наличный,Минск,МаксБанк-NNFD-926,22-02-2004,22:34:23,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2445.86,наличный,Гродно,МаксБанк-CHBP-450,04-07-2020,00:57:39,успешно,нет,0.0
физ. лицо,получение средств,1310.88,наличный,Гомель,МаксБанк-ATOO-003,30-11-2020,14:55:38,успешно,нет,0.0
физ. лицо,получение средств,786.54,безналичный,Гомель,МаксБанк-OZUZ-937,02-08-2017,00:25:00,успешно,нет,0.0
юр. лицо,получение средств,4373.0,безналичный,Гродно,МаксБанк-CIYC-243,09-03-2013,10:04:07,успешно,нет,0.0
физ. лицо,получение средств,1428.56,безналичный,Витебск,МаксБанк-UVFR-682,10-01-2010,16:52:27,успешно,нет,0.0
юр. лицо,списание средств,2249.83,безналичный,Гомель,МаксБанк-LWBL-424,10-01-2017,10:55:22,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,870.44,безналичный,Могилев,МаксБанк-RBAY-217,12-04-2003,00:27:30,успешно,нет,0.0
юр. лицо,получение средств,890.36,наличный,Могилев,МаксБанк-LGHD-474,21-11-2021,00:44:58,успешно,нет,0.0
физ. лицо,списание средств,1052.99,наличный,Гродно,МаксБанк-XEOI-715,23-01-2012,00:03:55,недостаточно средств,да,13.63
юр. лицо,списание средств,1526.13,наличный,Могилев,МаксБанк-VXEY-058,29-05-2005,12:21:59,успешно,нет,0.0
физ. лицо,списание средств,2356.34,наличный,Брест,МаксБанк-VCSH-381,23-12-2001,07:47:26,успешно,нет,0.0
физ. лицо,получение средств,3122.08,наличный,Минск,МаксБанк-RIAB-096,21-04-2004,20:03:42,успешно,нет,0.0
юр. лицо,списание средств,4073.49,наличный,Гродно,МаксБанк-QKNM-491,05-12-2020,05:01:25,успешно,нет,0.0
юр. лицо,получение средств,1240.12,безналичный,Гомель,МаксБанк-XHVO-664,02-12-2006,19:30:39,успешно,нет,0.0
физ. лицо,получение средств,110.18,безналичный,Гродно,МаксБанк-SDRY-798,29-05-2020,23:21:06,успешно,нет,0.0
физ. лицо,списание средств,3771.2,наличный,Минск,МаксБанк-QTVD-836,30-10-2021,04:55:35,недостаточно средств,да,44.46
физ. лицо,получение средств,3896.47,наличный,Витебск,МаксБанк-ZZOR-369,26-09-2001,10:55:44,успешно,нет,0.0
юр. лицо,получение средств,935.57,наличный,Витебск,МаксБанк-HOKN-719,02-01-2024,04:08:18,успешно,нет,0.0
юр. лицо,списание средств,3296.85,наличный,Витебск,МаксБанк-FZHZ-542,29-01-2011,08:15:02,недостаточно средств,нет,0.0
физ. лицо,получение средств,3793.66,безналичный,Гродно,МаксБанк-LEQR-716,05-06-2008,20:45:01,успешно,нет,0.0
юр. лицо,получение средств,4464.17,безналичный,Витебск,МаксБанк-LLXV-509,12-10-2004,12:06:37,успешно,нет,0.0
юр. лицо,списание средств,2940.71,наличный,Могилев,МаксБанк-OLTE-415,07-07-2006,01:38:17,успешно,да,196.94
юр. лицо,списание средств,1918.22,наличный,Витебск,МаксБанк-JRVV-082,14-08-2003,16:59:06,недостаточно средств,да,181.24
юр. лицо,списание средств,359.79,безналичный,Минск,МаксБанк-HBVY-899,30-10-2002,08:38:42,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2367.72,наличный,Могилев,МаксБанк-QVTF-017,25-07-2023,19:30:58,успешно,нет,0.0
юр. лицо,получение средств,1048.82,наличный,Гродно,МаксБанк-MXGM-470,30-07-2016,22:34:08,успешно,нет,0.0
физ. лицо,получение средств,3047.63,безналичный,Гродно,МаксБанк-WNBK-200,11-06-2009,03:57:18,успешно,нет,0.0
юр. лицо,получение средств,997.24,безналичный,Гомель,МаксБанк-PPTR-321,14-10-2010,04:45:02,успешно,нет,0.0
физ. лицо,списание средств,1379.45,наличный,Минск,МаксБанк-FBZQ-702,04-03-2013,09:47:01,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,1385.33,наличный,Брест,МаксБанк-AHJV-196,20-10-2016,10:57:14,успешно,нет,0.0
юр. лицо,получение средств,4900.3,безналичный,Брест,МаксБанк-LFCV-864,05-12-2014,20:01:57,успешно,нет,0.0
физ. лицо,списание средств,1153.35,наличный,Брест,МаксБанк-YYZA-507,25-12-2013,23:42:00,успешно,нет,0.0
физ. лицо,получение средств,4319.64,наличный,Гомель,МаксБанк-DJIL-577,20-03-2004,04:31:09,успешно,нет,0.0
физ. лицо,получение средств,4391.34,безналичный,Могилев,МаксБанк-BZXB-553,24-08-2024,10:02:19,успешно,нет,0.0
юр. лицо,списание средств,1896.01,безналичный,Брест,МаксБанк-AAFZ-923,21-08-2002,08:59:30,неправильный ввод пин-кода,да,115.83
юр. лицо,получение средств,2605.12,безналичный,Могилев,МаксБанк-DSQA-460,16-09-2014,07:57:31,успешно,нет,0.0
физ. лицо,списание средств,833.51,безналичный,Гродно,МаксБанк-UOHP-030,31-07-2005,03:25:37,недостаточно средств,нет,0.0
юр. лицо,получение средств,2559.63,наличный,Витебск,МаксБанк-ESCA-064,24-05-2004,12:36:22,успешно,нет,0.0
юр. лицо,получение средств,2164.83,безналичный,Брест,МаксБанк-XHZP-091,28-06-2023,17:21:42,успешно,нет,0.0
физ. лицо,получение средств,1683.12,безналичный,Могилев,МаксБанк-MDTW-595,08-03-2022,04:12:38,успешно,нет,0.0
физ. лицо,получение средств,1001.78,безналичный,Витебск,МаксБанк-OXKB-085,27-10-2004,19:30:01,успешно,нет,0.0
физ. лицо,получение средств,2061.98,наличный,Витебск,МаксБанк-OZTT-591,29-06-2021,04:35:03,успешно,нет,0.0
физ. лицо,списание средств,3334.31,наличный,Брест,МаксБанк-VVEY-516,02-04-2013,06:00:07,успешно,да,240.26
юр. лицо,получение средств,4245.15,наличный,Витебск,МаксБанк-VKYT-025,12-02-2005,22:26:48,успешно,нет,0.0
юр. лицо,списание средств,4033.57,безналичный,Гомель,МаксБанк-DYJB-981,09-01-2024,01:48:56,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2317.66,безналичный,Гродно,МаксБанк-AYMM-702,07-04-2023,05:05:58,успешно,нет,0.0
физ. лицо,получение средств,1317.52,наличный,Гомель,МаксБанк-SRJB-680,11-10-2001,06:44:43,успешно,нет,0.0
физ. лицо,списание средств,1339.6,наличный,Гомель,МаксБанк-TJJQ-133,11-08-2020,08:17:16,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1432.37,наличный,Могилев,МаксБанк-RQVA-928,10-12-2022,22:03:45,неправильный ввод пин-кода,да,140.38
юр. лицо,списание средств,1402.47,наличный,Брест,МаксБанк-MHTO-502,09-08-2019,00:01:36,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,704.05,наличный,Гродно,МаксБанк-UVXG-325,30-10-2008,10:04:00,успешно,нет,0.0
физ. лицо,списание средств,1844.36,наличный,Гродно,МаксБанк-HECM-283,24-03-2004,18:01:49,успешно,нет,0.0
юр. лицо,списание средств,3548.74,наличный,Гомель,МаксБанк-LKVD-866,15-02-2016,21:06:55,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,1782.97,безналичный,Брест,МаксБанк-BHGI-425,11-10-2012,05:26:52,успешно,нет,0.0
юр. лицо,получение средств,2299.58,безналичный,Минск,МаксБанк-GYMV-784,21-12-2013,05:01:57,успешно,нет,0.0
физ. лицо,списание средств,507.25,наличный,Витебск,МаксБанк-AYBQ-783,04-09-2005,15:21:08,недостаточно средств,нет,0.0
физ. лицо,списание средств,1248.19,наличный,Гомель,МаксБанк-PJCP-387,22-02-2016,18:23:05,недостаточно средств,нет,0.0
юр. лицо,списание средств,3828.23,наличный,Гродно,МаксБанк-JZHS-044,18-06-2012,21:08:23,успешно,нет,0.0
юр. лицо,списание средств,173.58,безналичный,Брест,МаксБанк-CUWY-858,03-07-2023,02:00:22,успешно,нет,0.0
юр. лицо,получение средств,3191.18,безналичный,Гомель,МаксБанк-LLOS-591,04-04-2018,16:54:34,успешно,нет,0.0
физ. лицо,получение средств,552.93,наличный,Брест,МаксБанк-BPPL-230,26-10-2000,12:35:44,успешно,нет,0.0
юр. лицо,получение средств,355.98,безналичный,Витебск,МаксБанк-OUFX-376,05-08-2005,08:02:20,успешно,нет,0.0
юр. лицо,списание средств,899.73,наличный,Брест,МаксБанк-EXMR-168,31-05-2010,08:01:16,успешно,да,51.99
юр. лицо,получение средств,133.5,безналичный,Брест,МаксБанк-OJCB-663,13-12-2010,20:32:16,успешно,нет,0.0
физ. лицо,получение средств,840.17,безналичный,Гродно,МаксБанк-NIJG-716,12-06-2020,21:48:03,успешно,нет,0.0
физ. лицо,получение средств,1082.6,наличный,Брест,МаксБанк-WURQ-359,26-06-2024,16:59:36,успешно,нет,0.0
юр. лицо,получение средств,2095.93,безналичный,Могилев,МаксБанк-LPID-069,10-11-2002,05:08:03,успешно,нет,0.0
физ. лицо,получение средств,3627.32,наличный,Брест,МаксБанк-PYRJ-967,01-11-2016,17:40:24,успешно,нет,0.0
юр. лицо,списание средств,1151.9,безналичный,Витебск,МаксБанк-KPYY-077,01-03-2016,12:54:03,неправильный ввод пин-кода,да,102.87
физ. лицо,списание средств,4598.65,безналичный,Гомель,МаксБанк-FOGY-945,22-07-2000,06:42:38,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,4309.46,наличный,Витебск,МаксБанк-EPRL-602,01-04-2000,12:57:50,успешно,нет,0.0
физ. лицо,списание средств,4166.0,наличный,Витебск,МаксБанк-VBIV-033,23-03-2009,01:54:49,недостаточно средств,нет,0.0
юр. лицо,получение средств,3179.17,безналичный,Минск,МаксБанк-LBJQ-287,26-09-2020,11:02:21,успешно,нет,0.0
физ. лицо,получение средств,718.14,наличный,Могилев,МаксБанк-TTLX-100,24-06-2000,18:24:22,успешно,нет,0.0
юр. лицо,получение средств,4629.69,безналичный,Брест,МаксБанк-EYTE-353,31-01-2021,13:51:29,успешно,нет,0.0
юр. лицо,списание средств,4600.91,наличный,Минск,МаксБанк-INOQ-812,09-01-2013,13:29:33,неправильный ввод пин-кода,да,81.65
юр. лицо,получение средств,517.13,наличный,Гомель,МаксБанк-YOXH-380,19-07-2018,21:25:21,успешно,нет,0.0
юр. лицо,списание средств,905.64,наличный,Могилев,МаксБанк-SEUH-322,26-03-2018,10:26:22,успешно,да,44.02
юр. лицо,получение средств,1878.66,наличный,Гомель,МаксБанк-WWCT-614,14-04-2003,03:33:45,успешно,нет,0.0
физ. лицо,списание средств,4152.33,наличный,Минск,МаксБанк-TEQB-784,06-06-2014,22:25:11,недостаточно средств,нет,0.0
физ. лицо,получение средств,3722.77,безналичный,Могилев,МаксБанк-FPQW-909,27-01-2015,15:29:20,успешно,нет,0.0
физ. лицо,списание средств,3049.15,безналичный,Гомель,МаксБанк-OFNG-460,13-03-2003,02:12:53,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,684.13,безналичный,Гомель,МаксБанк-GNNJ-322,08-06-2019,11:25:47,недостаточно средств,да,34.8
юр. лицо,списание средств,2265.11,наличный,Гомель,МаксБанк-OZMZ-779,30-01-2012,20:01:37,недостаточно средств,нет,0.0
юр. лицо,списание средств,4533.84,безналичный,Брест,МаксБанк-WHBG-382,18-04-2020,03:00:36,недостаточно средств,да,285.55
физ. лицо,списание средств,4976.99,наличный,Минск,МаксБанк-OMQF-480,25-04-2001,00:43:23,успешно,да,386.86
физ. лицо,списание средств,3291.39,безналичный,Гродно,МаксБанк-ICQA-108,24-09-2019,21:15:31,недостаточно средств,нет,0.0
физ. лицо,получение средств,2801.38,безналичный,Гродно,МаксБанк-MIVN-824,05-03-2017,16:04:17,успешно,нет,0.0
физ. лицо,получение средств,1423.25,наличный,Минск,МаксБанк-BSMQ-160,28-10-2005,18:03:39,успешно,нет,0.0
юр. лицо,списание средств,1283.4,безналичный,Брест,МаксБанк-XYXY-537,15-03-2014,13:22:20,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,3242.32,безналичный,Гродно,МаксБанк-UIRK-423,28-06-2013,05:28:57,успешно,нет,0.0
физ. лицо,получение средств,368.15,безналичный,Минск,МаксБанк-TYLQ-016,25-06-2000,07:04:43,успешно,нет,0.0
физ. лицо,получение средств,3414.75,безналичный,Могилев,МаксБанк-WQNG-973,20-04-2004,10:00:19,успешно,нет,0.0
физ. лицо,списание средств,3867.61,безналичный,Минск,МаксБанк-YHBN-680,15-11-2021,07:54:11,успешно,нет,0.0
физ. лицо,списание средств,166.98,наличный,Гомель,МаксБанк-GMQY-805,11-08-2020,13:17:53,успешно,нет,0.0
юр. лицо,получение средств,4484.97,наличный,Гомель,МаксБанк-GQPP-425,08-11-2005,02:19:40,успешно,нет,0.0
юр. лицо,получение средств,3578.66,безналичный,Витебск,МаксБанк-FMBV-790,07-02-2003,12:55:50,успешно,нет,0.0
юр. лицо,списание средств,4033.44,наличный,Минск,МаксБанк-DANA-188,22-12-2023,01:27:23,неправильный ввод пин-кода,да,314.01
физ. лицо,получение средств,3473.58,безналичный,Минск,МаксБанк-PBFQ-469,20-09-2001,06:56:32,успешно,нет,0.0
юр. лицо,списание средств,4792.42,наличный,Могилев,МаксБанк-CFSA-149,17-08-2007,05:30:51,неправильный ввод пин-кода,да,271.74
физ. лицо,списание средств,1707.34,наличный,Минск,МаксБанк-USHM-059,27-02-2020,02:47:30,недостаточно средств,да,112.26
физ. лицо,списание средств,4916.41,безналичный,Витебск,МаксБанк-RYSW-313,23-06-2007,19:37:19,неправильный ввод пин-кода,да,244.07
физ. лицо,получение средств,365.4,безналичный,Гомель,МаксБанк-IPRV-357,16-12-2008,20:08:58,успешно,нет,0.0
физ. лицо,получение средств,3681.33,наличный,Витебск,МаксБанк-GNQR-988,29-05-2017,05:50:46,успешно,нет,0.0
юр. лицо,получение средств,1239.85,безналичный,Минск,МаксБанк-KKCR-434,31-05-2009,20:14:24,успешно,нет,0.0
физ. лицо,списание средств,658.55,наличный,Гомель,МаксБанк-PPVQ-290,25-11-2000,18:21:00,успешно,да,46.63
физ. лицо,получение средств,977.28,безналичный,Брест,МаксБанк-IPAA-718,16-08-2024,06:19:21,успешно,нет,0.0
юр. лицо,списание средств,866.43,безналичный,Гродно,МаксБанк-IBNL-840,30-11-2023,13:51:42,успешно,нет,0.0
физ. лицо,списание средств,537.88,безналичный,Могилев,МаксБанк-JFDY-383,30-08-2009,11:12:23,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2957.93,безналичный,Могилев,МаксБанк-DEID-224,14-05-2019,18:13:34,успешно,нет,0.0
физ. лицо,получение средств,3474.63,наличный,Минск,МаксБанк-XEDQ-919,05-04-2003,17:51:47,успешно,нет,0.0
юр. лицо,списание средств,3169.83,безналичный,Могилев,МаксБанк-JTMQ-580,29-03-2024,07:10:42,недостаточно средств,нет,0.0
юр. лицо,получение средств,870.28,безналичный,Брест,МаксБанк-BKLM-757,11-01-2020,23:12:18,успешно,нет,0.0
юр. лицо,списание средств,389.56,безналичный,Могилев,МаксБанк-DTXL-734,11-06-2011,04:22:27,неправильный ввод пин-кода,да,14.5
юр. лицо,списание средств,1797.44,наличный,Могилев,МаксБанк-SGHJ-866,14-02-2011,16:32:39,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,4816.11,наличный,Гродно,МаксБанк-KYYL-272,10-03-2013,14:18:14,успешно,нет,0.0
физ. лицо,списание средств,68.64,наличный,Гомель,МаксБанк-BCXJ-700,11-03-2003,05:38:28,недостаточно средств,да,4.32
физ. лицо,получение средств,29.47,наличный,Гродно,МаксБанк-URWN-239,13-05-2004,01:05:15,успешно,нет,0.0
юр. лицо,списание средств,3346.37,наличный,Минск,МаксБанк-EJES-513,19-05-2002,02:23:40,недостаточно средств,да,252.33
физ. лицо,списание средств,640.47,безналичный,Брест,МаксБанк-BZAV-704,15-10-2004,02:42:20,недостаточно средств,нет,0.0
юр. лицо,списание средств,2854.45,наличный,Витебск,МаксБанк-KVVO-163,03-08-2018,14:16:00,успешно,да,194.95
юр. лицо,списание средств,1417.09,наличный,Гомель,МаксБанк-EGYH-536,30-08-2020,09:50:41,успешно,да,139.88
физ. лицо,получение средств,1525.32,безналичный,Витебск,МаксБанк-QXFE-754,20-06-2005,07:36:15,успешно,нет,0.0
юр. лицо,списание средств,238.23,безналичный,Минск,МаксБанк-SXFV-092,29-10-2018,12:09:51,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,909.01,безналичный,Брест,МаксБанк-QEZX-134,15-02-2008,21:28:37,успешно,нет,0.0
физ. лицо,получение средств,2075.07,наличный,Гомель,МаксБанк-OBGZ-516,07-02-2022,21:09:03,успешно,нет,0.0
юр. лицо,получение средств,4415.55,безналичный,Минск,МаксБанк-BEHH-157,09-07-2011,22:21:50,успешно,нет,0.0
юр. лицо,получение средств,2559.8,наличный,Витебск,МаксБанк-AHJE-163,25-09-2005,04:14:59,успешно,нет,0.0
физ. лицо,списание средств,183.61,наличный,Витебск,МаксБанк-LAZJ-975,11-01-2014,18:32:59,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,1668.69,наличный,Брест,МаксБанк-CSPJ-084,15-03-2006,23:08:35,успешно,нет,0.0
физ. лицо,списание средств,1239.27,безналичный,Гродно,МаксБанк-ICDB-257,04-02-2013,02:45:14,недостаточно средств,да,19.44
физ. лицо,получение средств,1244.17,наличный,Витебск,МаксБанк-AQWJ-396,17-06-2007,17:31:17,успешно,нет,0.0
юр. лицо,получение средств,4289.66,безналичный,Гродно,МаксБанк-OXQW-512,18-05-2009,17:25:11,успешно,нет,0.0
физ. лицо,списание средств,2227.33,безналичный,Минск,МаксБанк-WCDT-432,02-12-2024,00:57:23,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,1882.18,безналичный,Минск,МаксБанк-PFOW-373,10-05-2014,02:15:17,успешно,нет,0.0
физ. лицо,списание средств,531.61,наличный,Гомель,МаксБанк-FXVL-533,17-09-2008,13:55:25,недостаточно средств,нет,0.0
юр. лицо,списание средств,3647.54,наличный,Витебск,МаксБанк-LZFX-609,19-03-2016,10:44:53,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,4345.1,наличный,Могилев,МаксБанк-AFWI-997,09-09-2009,16:54:23,успешно,нет,0.0
физ. лицо,получение средств,906.02,безналичный,Брест,МаксБанк-JFXI-939,27-11-2007,06:17:18,успешно,нет,0.0
физ. лицо,списание средств,373.48,наличный,Могилев,МаксБанк-FJVE-617,30-04-2011,23:08:22,неправильный ввод пин-кода,да,18.5
физ. лицо,получение средств,3809.77,наличный,Брест,МаксБанк-CQFT-748,11-09-2015,18:55:38,успешно,нет,0.0
физ. лицо,получение средств,2605.6,безналичный,Брест,МаксБанк-GGKX-940,06-08-2015,16:18:54,успешно,нет,0.0
юр. лицо,списание средств,1741.69,безналичный,Могилев,МаксБанк-FDXN-252,30-01-2019,00:20:20,недостаточно средств,да,107.21
физ. лицо,получение средств,4009.95,безналичный,Гомель,МаксБанк-ROBI-703,02-04-2001,05:42:00,успешно,нет,0.0
физ. лицо,получение средств,2887.58,безналичный,Витебск,МаксБанк-AKEH-413,20-08-2005,01:17:38,успешно,нет,0.0
физ. лицо,получение средств,214.93,безналичный,Брест,МаксБанк-QHNJ-977,08-05-2020,16:16:36,успешно,нет,0.0
юр. лицо,получение средств,358.41,наличный,Витебск,МаксБанк-KFJH-231,16-11-2014,00:45:32,успешно,нет,0.0
юр. лицо,получение средств,2665.83,наличный,Витебск,МаксБанк-KXCM-989,18-01-2000,19:48:15,успешно,нет,0.0
юр. лицо,списание средств,422.62,наличный,Витебск,МаксБанк-NQKJ-048,05-06-2023,00:43:19,недостаточно средств,нет,0.0
юр. лицо,получение средств,2350.36,безналичный,Витебск,МаксБанк-YDCY-247,18-10-2017,12:09:44,успешно,нет,0.0
юр. лицо,получение средств,2474.18,наличный,Гомель,МаксБанк-GUTG-070,07-03-2015,15:13:22,успешно,нет,0.0
юр. лицо,списание средств,3268.18,безналичный,Могилев,МаксБанк-UDOE-746,02-01-2021,17:54:46,недостаточно средств,нет,0.0
физ. лицо,получение средств,4926.53,наличный,Витебск,МаксБанк-UCHW-450,30-10-2010,03:26:21,успешно,нет,0.0
юр. лицо,списание средств,4661.71,наличный,Гродно,МаксБанк-RNLE-230,26-01-2009,20:05:28,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,453.72,наличный,Гомель,МаксБанк-ATAA-489,07-05-2022,21:55:14,успешно,да,5.72
физ. лицо,списание средств,1180.42,безналичный,Гомель,МаксБанк-LUUU-829,03-09-2010,18:46:59,успешно,да,35.97
юр. лицо,списание средств,1937.68,безналичный,Гродно,МаксБанк-QHGC-805,26-04-2021,09:21:46,неправильный ввод пин-кода,да,143.44
физ. лицо,получение средств,2092.65,безналичный,Могилев,МаксБанк-UDRN-441,04-06-2004,05:45:18,успешно,нет,0.0
физ. лицо,списание средств,1789.89,наличный,Витебск,МаксБанк-UTWD-902,29-10-2006,10:54:12,неправильный ввод пин-кода,да,154.36
физ. лицо,получение средств,1426.29,безналичный,Гродно,МаксБанк-TYLM-133,16-05-2014,06:55:46,успешно,нет,0.0
юр. лицо,списание средств,1494.32,безналичный,Минск,МаксБанк-QZSI-614,12-11-2024,01:11:27,неправильный ввод пин-кода,да,64.21
юр. лицо,получение средств,2976.11,безналичный,Могилев,МаксБанк-PTUV-412,29-11-2019,23:18:03,успешно,нет,0.0
юр. лицо,списание средств,1652.11,наличный,Гродно,МаксБанк-KCEK-036,30-11-2004,03:19:32,недостаточно средств,да,102.16
юр. лицо,списание средств,4743.13,наличный,Витебск,МаксБанк-JRYW-937,31-03-2016,13:57:03,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,3533.8,безналичный,Могилев,МаксБанк-TICJ-315,04-04-2011,04:41:15,успешно,нет,0.0
юр. лицо,получение средств,1071.46,безналичный,Гродно,МаксБанк-QTHP-542,03-02-2004,23:46:46,успешно,нет,0.0
